,Unnamed: 0,Index,Tour_Name,Tour_Type,Number_of_Reviewer,Rating,Duration,Price,Highlight,Location
332,332.0,333.0,"Full-Day Private Tour of Vihear Temple, Koh Ker and Beng Mealea",Full-day Tours,1.0,5.0,12.0,150.0,"Vaccinated English Speaking Guide with license, Vaccinated experienced driver with license, Free cool water & towel during this tour, Hotel pickup and drop-off, Truck ride to top of Preah Vihear mountain","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
333,333.0,334.0,Prek Toal Birds Sanctuary & floating Village Private Tours from Siem Reap,Adventure Tours,2.0,5.0,7.0,45.0,"Pick-up & Drop-off at your Hotel by private transfer, All private cruise tours around Tonle Sap for all sightseeing sites, English Speaking License Tour Guide, All Entrance fees as mentioned in itinerary, Cold Drinking Water & Cold Towels, Entry/Admission - Siem Reap, Entry/Admission - Siem Reap, Entry/Admission - Prek Toal Bird Sanctuary, Entry/Admission - Siem Reap, Entry/Admission - Tonle Sap Lake","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
334,334.0,335.0,Half-Day Countryside Local Village Cycling Tour,Bike Tours,5.0,5.0,4.0,32.0,"Trail bike, local guide, water and snacks, Snacks, Bottled water","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
335,335.0,336.0,Cambodian Art Tour in Siem Reap Including Apsara Show with Optional Angkor Tour,Full-day Tours,3.0,4.0,7.0,46.16,"Hotel pickup and drop-off, Khmer dinner (set menu) at 5-star location, Private transport by air-conditioned car, English speaking driver/guide","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
336,336.0,337.0,"Full Day From Siem Reap - Bamboo Train, Killing Cave & Sunset (Free Pick up)",Full-day Tours,2.8,5.0,7.0,155.0,"Entry Fees, Pick-up and drop-off hotel in Siem Reap, Air-conditioned vehicle, Drinking water and cool towel during trip, Entry/Admission(Bamboo Train Battambang,Wat Banan Temple,The Killing, Private transportation, Entry/Admission - Battambang, Entry/Admission - Wat Banan Temple, Entry/Admission - Phnom Sampeau","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
337,337.0,338.0,Sunset on Tonle Sap Lake,Bus Tours,4.0,4.5,4.0,40.0,"Transport, Driver, Tour Guide, Cold Water, and 1 beer during sunset","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
338,338.0,339.0,Siem Reap Aspara Dance and Dinner,Walking Tours,2.0,4.0,4.0,61.54,"Aspara Dance, Bottled water, Dinner, Driver, Hotel pickup","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
339,339.0,340.0,Kulen Mountain Waterfall Tour,Full-day Tours,3.4,4.0,7.0,48.0,"Pick up and drop off from / at the hotel, Entry fee for Kulen Mountain, English speaking tour guide, Cold drinking water, Entry/Admission - Phnom Kulen National Park","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
340,340.0,341.0,Banteay Srey temple and Beng Melea temple,Full-day Tours,3.0,4.3,9.0,77.0,"English-speakingTour Guide, Transportation ( AC car or minivan or minibus, Bottles of cold drinking Water., Air-conditioned vehicle","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
341,341.0,342.0,Kompong Khleang Floating Village from Siem Reap,Full-day Tours,8.0,3.5,7.0,78.0,"Professional English speaking lake guide, Hotel pickup and drop off by air-conditioned car or minivan, Lunch and drinks, Private river craft and driver, All fees and checkpoints, school books and pencils for children, Entry/Admission - Tonle Sap Lake, Entry/Admission - Tara River Boat Tours, Entry/Admission - Kompong Khleang","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
342,342.0,343.0,Angkor Archaeological Park Ticket,Religious Sites,3.8,4.2,24.0,55.0,"Angkor Archaeological Park (Angkor Passes 1Day Visit) with this ticket you can see all temples., Delivery the ticket to you or send the tickets in PDF to you., Guaranteed to skip the lines","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
343,343.0,344.0,Apsara Dance Performance Including Buffet Dinner and Hotel Pickup,Dinner and Show Tickets,4.0,3.5,2.0,28.72,"Round trip transfer by tuk tuk, Buffet dinner, Entry/Admission - Siem Reap","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
344,344.0,345.0,Half-Day Phnom Penh City Tours,Bus Tours,3.0,4.3,5.0,75.0,"Hotel Pick-Up and Drop-Off, Luxury Private Tour, Cold Bottle Of Water During Your Trip, Comfortable Luxury Transportation, Local Licencing Tour Guide, All Entrance Fee Are Mentioned, Entry/Admission - Royal Palace, Entry/Admission - Wat Phnom, Entry/Admission - Silver Pagoda, Entry/Admission - Central Market, Entry/Admission - Choeung Ek Genocidal Center, Entry/Admission - Tuol Sleng Genocide Museum","Asia, Cambodia, Phnom Penh, Things to Do in Phnom Penh, Phnom Penh Tours, Tours and Tickets"
345,345.0,346.0,"Tuk-Tuk full day tour BambooTrain , bat cave,local lifestyle test local food",Full-day Tours,3.8,2.6,10.0,20.0,"Snacks, Private transportation, Bottled water, Donations to the local family in the village, Entry/Admission - Wat Samrong Knong, Entry/Admission - Battambang Bat Caves","Asia, Cambodia, Battambang Province, Battambang, Things to Do in Battambang, Battambang Tours, Tours and Tickets"
346,346.0,347.0,Skip the Line: Express Angkor Temple Pass Service Ticket,Monuments and Memorials,4.6,3.8,5.0,60.0,"Angkor temple pass, Free delivery to your hotel, Guaranteed to skip the lines","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
347,347.0,348.0,Guided Floating Village Boat Tour in Siem Reap,Day Cruises,6.0,2.5,3.0,35.0,"English-speaking guide, All fees, Hotel pickup and drop-off, Entry/Admission - Tonle Sap Lake, Entry/Admission - Tara River Boat Tours","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
348,348.0,349.0,Half-Day Ta Prohm and Banteay Kdei Tour,Bus Tours,1.0,3.0,4.0,34.0,"Bottled water, Lunch, Professional guide, Hotel pickup and drop-off, Private tour","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
349,349.0,350.0,Apsara Dance Performance - Including Dinner & Hotel Pickup,Theater Shows,6.0,3.0,2.0,38.0,"Pick-up and drop-off hotel in Siem Reap, Drinking water and cool towel during trip, Round trip transfer by tuk tuk, Dinner - Buffet dinner, Entry/Admission (Amazon Angkor Restaurant), Entry/Admission - Angkor Village Apsara Theatre","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
350,350.0,351.0,Angkor Wat Sunrise Half Day by Join-in Tour,Walking Tours,3.8,2.6,5.0,26.0,"Professional English Speaking guide, Transported by air conditioner mini bus, Cold bottle of Water and cold towels, hotel pick up( 4:15-4:55 am), hotel drop off, Note: we use motor bike for one pax per day, 3 pax with Lexus and 4 by min van","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
351,351.0,352.0,Siem Reap Airport Transfers,Bus Tours,2.0,1.0,1.0,17.4,"A friendly driver, Air Conditioner vehicle","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
352,352.0,353.0,Private Taxi from Siem Reap to Phnom Penh,Bus Tours,5.0,3.4,6.0,70.0,"Vaccinated English speaking driver, Air-conditioning private car /minivan, Petrol, Parking fees and toll., Free 1 bottle of water for each passenger during this journey","Asia, Cambodia, Phnom Penh, Things to Do in Phnom Penh, Phnom Penh Tours, Tours and Tickets"
353,353.0,354.0,Kirirom National Park Day Trek,Adventure Tours,2.8,4.7,24.0,135.0,"Hotel pickup and drop-off, Local guide, National Park fees, Bottled water, Lunch, Transport by private vehicle","Asia, Cambodia, Phnom Penh, Things to Do in Phnom Penh, Phnom Penh Tours, Tours and Tickets"
354,354.0,355.0,Phnom Penh Night’s Life Walking and Tuk Tuk Tour,Tuk Tuk Tours,4.6,3.2,6.0,59.0,"Dinner, Tuk Tuk with driver, Local street foods tasting, Hotel pick up, English Speaking Guide","Asia, Cambodia, Phnom Penh, Things to Do in Phnom Penh, Phnom Penh Tours, Tours and Tickets"
355,355.0,356.0,S21 Genocide Museum and Killing Fields Half Day Tour From Phnom Penh,Bus Tours,2.6,4.5,4.0,105.0,"Bottled water, Air-conditioned vehicle, English speaking tour guide, Hotel pick up & drop off","Asia, Cambodia, Phnom Penh, Things to Do in Phnom Penh, Phnom Penh Tours, Tours and Tickets"
356,356.0,357.0,Phnom Penh Dinner Cruise,Bus Tours,4.0,3.9,3.0,85.0,"Dinner at restaurant on the riverside, Air-con Vehicle (Van or Bus), Mineral Water, Pickup and drop off from hotel client stay, Sunset Cruise, English Speaking Guide","Asia, Cambodia, Phnom Penh, Things to Do in Phnom Penh, Phnom Penh Tours, Tours and Tickets"
357,357.0,358.0,Mekong Delta 3 day tour from HCM city to Phu Quoc Island / Phnom Penh,Adventure Tours,9.4,4.9,72.0,384.62,"Breakfast, Breakfast, Lunch, Use of bicycle, All Fees and Taxes, Boat ticket from Ha Tien to Phu Quoc island / From Chau Doc to Phnom Penh, Private transportation, Bottled-water, Entry/Admission - Phong Dien Floating Market, Entry/Admission - Cai Rang Floating Market","Asia, Vietnam, Ho Chi Minh City, Things to Do in Ho Chi Minh City, Ho Chi Minh City Tours, Tours and Tickets"
358,358.0,359.0,Coconut Oil Making Activity in Cambodia,Cooking Classes,3.8,2.6,2.0,25.0,A fresh green cocout juice,"Asia, Cambodia, Sihanoukville Province, Sihanoukville, Koh Rong Sanloem, Things to Do in Koh Rong Sanloem, Koh Rong Sanloem Tours, Tours and Tickets"
359,359.0,360.0,Phnom Penh to Sihanoukville by Private Car or Minivan,Bike Tours,3.8,3.2,4.0,49.0,"Hotel pickup and drop-off from hotel only (if airport surcharge 20USD per car), Good car with good air conditioned, Professional driver, Toilet stop, All toll fees","Asia, Cambodia, Phnom Penh, Things to Do in Phnom Penh, Phnom Penh Tours, Tours and Tickets"
360,360.0,361.0,Phnom Penh Airport Transfers,Bus Tours,3.8,2.6,1.0,12.0,"Air-conditioned vehicle, A friendly driver","Asia, Cambodia, Phnom Penh, Things to Do in Phnom Penh, Phnom Penh Tours, Tours and Tickets"
361,361.0,362.0,Try find your better than us ! Airport transfer service Siem Reap HTL-APT (REP),Bus Tours,3.8,2.6,1.0,12.0,"Private transportation, Air-conditioned vehicle, Fuel surcharge, Parking Fees","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
362,362.0,363.0,Relaxing Khmer Massage in Phnom Penh,Health Tour,3.8,2.6,1.0,25.0,"Complimentary Roselle Tea and Cold Towel upon arrival, Complimentary ginger tea after getting treatment","Asia, Cambodia, Phnom Penh, Things to Do in Phnom Penh, Phnom Penh Tours, Tours and Tickets"
363,363.0,364.0,Private Tour: Phnom Penh City Tour with Mekong River Boat Trip,Bus Tours,3.0,5.0,7.0,192.31,"Hotel pickup and drop-off at Phnom Phen City area, Transport by air-conditioned private car, English speaking local guide at the time of sightseeing, Mekong River Boat Trip, Entry/Admission - Phnom Penh, Entry/Admission - Royal Palace, Entry/Admission - Silver Pagoda, Entry/Admission - National Museum, Entry/Admission - Wat Phnom, Entry/Admission - Mekong River, Entry/Admission - Independence Monument","Asia, Cambodia, Phnom Penh, Things to Do in Phnom Penh, Phnom Penh Tours, Tours and Tickets"
364,364.0,365.0,Private Departure Transfer: Hotel to Siem Reap International Airport (REP),Bus Tours,3.8,2.6,1.0,15.0,"Free waiting time: up to 30 mins from the appointed time at your hotel., Private transportation with an experienced and helpful driver., Air-conditioned vehicle","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
365,365.0,366.0,Full-Day Phnom Penh Tuk Tuk City Tours,Full-day Tours,4.6,3.2,8.0,84.11,"Hotel pick up & drop off, English speaking tour guide, Private Transportation ( Tuk Tuk ), Cold bottle mineral waters during your trip, All entrance fees, Entry/Admission - Royal Palace, Entry/Admission - Silver Pagoda, Entry/Admission - Wat Phnom, Entry/Admission - Choeung Ek Genocidal Center, Entry/Admission - Tuol Sleng Genocide Museum, Entry/Admission - Central Market","Asia, Cambodia, Phnom Penh, Things to Do in Phnom Penh, Phnom Penh Tours, Tours and Tickets"
366,366.0,367.0,Daily Private car Phnom Penh to Siem Reap,Bus Tours,4.6,3.2,6.0,59.0,"English speaking driver, Visit some tourist attraction on road, Snacks, Free WiFi on hotspot, Hotel pickup and drop-off, Fuel surcharge, All toll fees, Toilet stop","Asia, Cambodia, Phnom Penh, Things to Do in Phnom Penh, Phnom Penh Tours, Tours and Tickets"
367,367.0,368.0,Half-Day Phnom Penh City Tour,Bus Tours,3.8,2.6,4.0,49.35,"Air-conditioned vehicle, English speaking guide, Refreshment drink & cold towel","Asia, Cambodia, Phnom Penh, Things to Do in Phnom Penh, Phnom Penh Tours, Tours and Tickets"
368,368.0,369.0,Angkor Wat & Sunset at Bakheng: Small Group,Full-day Tours,3.8,2.6,11.0,23.0,"Bottled water, Free pickup and drop-off at city hotels, Professional English-speaking tour guide, Sightseeing as specified in the description, Transportation by air-conditioned vehicle","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
369,369.0,370.0,Phnom Penh Like a Local: Customized Private Tour,City Tours,3.8,2.6,6.0,30.0,"Local guide (""Lokafyer"", Customized private walking tour","Asia, Cambodia, Phnom Penh, Things to Do in Phnom Penh, Phnom Penh Tours, Tours and Tickets"
370,370.0,371.0,Ancient City(Phnom Kulen),Bus Tours,4.6,3.2,7.0,90.0,"English speaking tour guide, Bottle Water, Coke, Hotel pick up & drop off, Car or Minivan with air-conditioned","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
371,371.0,372.0,Phare: The Cambodian Circus Show with Pick up & Drop off,Theater Shows,3.8,2.6,2.0,25.0,"Refillable sports water bottle with cold water (Section A only), Entry/Admission - Phare, The Cambodian Circus, Pick-up and drop-off hotel in Siem Reap, Entry/Admission - Phare, The Cambodian Circus","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
372,372.0,373.0,Banteay Srey & Grand Circuit Temples Tour,Full-day Tours,4.6,3.2,8.0,85.0,"Hotel pick-up and drop-off, English speaking guide, Transportation (jeep), Lunch, Cold drinking water and cold towels","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
373,373.0,374.0,Phnom Penh Street Food Tour,Night Tours,4.6,3.2,4.0,60.5,"Food tasting, English Local guide, Local transport by remok, Hotel pickup and drop-off, Street food walking tour, Drinking water and cool towel during trip, Dinner, Entry/Admission - Phnom Penh's Night Market","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
374,374.0,375.0,Half Day Private Splendour of Angkor Wat Cultural Tour,Bus Tours,3.8,2.6,4.0,34.0,"Hotel pickup and drop-off, English-speaking driver, Professional English-speaking guide, Lunch (available for morning tour only) (Khmer Set Menu), Bottled water, Transport by air conditioned vehicle, Fuel surcharge, Lunch","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
375,375.0,376.0,Taxi Siem Reap - Phnom Penh | Phnom Penh - Siem Reap,Bus Tours,2.6,4.5,6.0,148.0,"Pick up and Drop off, Private luxury car","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
376,376.0,377.0,Sihanoukville to Phnom Penh by Private Car or Minivan,Bus Tours,4.6,3.2,4.0,63.0,"Hotel pick-up/port pick-up and drop-off, Good car with good air conditioned, Professional driver, All toll fees on speed highway, Toilet stop","Asia, Cambodia, Sihanoukville Province, Sihanoukville, Things to Do in Sihanoukville, Sihanoukville Tours, Tours and Tickets"
377,377.0,378.0,Magical Mekong River Island Biking Tours,Bike Tours,4.6,3.2,5.0,65.0,"Hotel Pick-Up and Drop-Off, English Speaking Biking Guide, Cannondale Mountain Bike & Helmet, Ferry Crossing Mekong River Fee, Cold Bottle Of Water During Your Biking, Cambodian Local Lunch, Entry/Admission - Mekong River, Entry/Admission - Mekong Island - Koh Dach","Asia, Cambodia, Phnom Penh, Things to Do in Phnom Penh, Phnom Penh Tours, Tours and Tickets"
378,378.0,379.0,Half-Day Tonle Sap Lake & Kampong Phluk Shared Tour,Bus Tours,3.8,2.6,4.0,35.0,"Experienced English speaking tour guide, Air-conditioning transport (Car/Minivan), Hotel pick-up and drop off, Free bottle of water and towels during the tour, Entrance fee with a boat ride, Entry/Admission - Kampong Phluk Floating Village","Asia, Cambodia, Siem Reap Province, Siem Reap, Things to Do in Siem Reap, Siem Reap Tours, Tours and Tickets"
